Provider_degree,Provider_closeness_centrality,Provider_eigenvector_centrality,Provider_pagerank,AttendingPhysician_degree,AttendingPhysician_closeness_centrality,AttendingPhysician_eigenvector_centrality,AttendingPhysician_pagerank
24.0,0.00032202391075174003,-3.295407644098878e-18,0.00015288956403646615,1.0333333333333334,0.00017339993693022088,-7.20659020727528e-19,8.117162256811137e-06
21.0,0.09178863010667605,2.1535647984272028e-07,0.00012350130915356417,1.2371134020618557,0.08308261197800222,1.2411322947565752e-07,8.732944804109078e-06
13.0,0.11877697258592314,6.387741650842935e-05,7.879000080891366e-05,1.12,0.10610685761628252,7.26032248489399e-05,8.253746613188985e-06
2.0,0.11875229803266296,6.2206888805047e-05,1.0328258642148338e-05,5.343283582089552,0.13991823231626158,0.0008710427878825125,2.670323627138274e-05
9.0,0.00012433171702101205,2.5689556561540456e-18,6.262375269475231e-05,1.0,6.582267371700639e-05,8.559884527567927e-19,8.391187903968535e-06
14.0,0.170260509874371,0.024440266988494396,8.64898282302051e-05,4.100981767180926,0.1402355002908179,0.003699799515412728,2.4495132894745818e-05
4.0,5.525854089822758e-05,-3.8183711870771425e-19,3.2117934999936454e-05,1.0,3.1576309084701474e-05,-1.428187980816017e-19,9.238571728824533e-06
9.0,0.00012433171702101205,-1.289248991053251e-18,6.262375269475231e-05,1.0,6.582267371700639e-05,-1.9162994559821422e-19,8.391187903968535e-06
4.0,5.525854089822758e-05,1.5291598350188312e-19,3.2117934999936454e-05,1.0,3.1576309084701474e-05,1.7043590742757946e-19,9.238571728824533e-06
1.0,0.11873585402509566,3.076501825371225e-05,8.016300688627735e-06,2.0,0.13990067191146902,0.000860998366465235,1.4762055024031123e-05
11.0,0.1702566091112232,0.024345443155748197,6.808943120765229e-05,8.333333333333334,0.1406778976348947,0.007554178852295702,4.741800879784408e-05
1.0,1.3814635224556897e-05,-3.725365341995626e-19,1.3814444383046913e-05,1.0,1.3814635224556897e-05,-7.627166046644491e-20,1.3814444383046913e-05
3.0,0.1188263524667545,6.9601214696832e-05,1.8419692351550166e-05,1.8181818181818181,0.1333294881839745,0.000796294357916615,1.1981835370324861e-05
1.0,1.3814635224556893e-05,-5.755359437546932e-19,1.3814444383046916e-05,1.0,1.3814635224556893e-05,2.1855076089703123e-19,1.3814444383046916e-05
16.0,0.1191572407158816,3.253446895193585e-05,9.583256030010022e-05,1.056338028169014,0.10397282025510288,1.37247684717872e-05,7.857009795031932e-06
6.0,8.288781134734137e-05,9.163952693689377e-20,4.432026207786281e-05,1.0,4.52115334621862e-05,1.2111317352317413e-19,8.730141433910932e-06
29.0,0.09154853123520673,5.065585188396588e-07,0.00017521202765953607,1.0857142857142856,0.08383051237713743,4.081511205543412e-07,8.090644140403101e-06
2.0,0.17024490789413005,0.024065335655581374,1.252978087105085e-05,1.8072289156626506,0.13998380269588828,0.0015956910875476822,1.214571237796782e-05
3.0,4.1443905673670685e-05,4.2673639652373976e-19,2.6016771460973265e-05,1.0,2.4866343404202415e-05,8.055412752817387e-22,9.747002023738128e-06
2.0,0.17024490789413005,0.024065335655581374,1.252978087105085e-05,6.951547779273216,0.14052476900544408,0.0062847648744693806,4.00057904948445e-05
4.0,5.6409760500274003e-05,2.5094285916032097e-19,2.6016771460973265e-05,1.3333333333333333,4.3874258166879774e-05,2.8015581667656967e-19,9.747002023738131e-06
3.0,4.420683271858207e-05,-4.20802480371995e-19,2.2544371976049517e-05,1.015625,3.304677445874394e-05,-3.00458706327683e-19,8.733938811380509e-06
2.0,2.7629270449113787e-05,2.4526259874862427e-19,1.9915607922010087e-05,1.0,1.8419513632742527e-05,3.4471340233251697e-19,1.0763862613565327e-05
18.0,0.11885676049847799,3.2273761901673134e-05,0.00011126332654760271,1.0909090909090908,0.10489821524237893,4.1265240191275295e-05,8.240913202206499e-06
27.0,0.11980590280495479,0.00010771059203328727,0.00016214626259737993,1.057591623036649,0.10549825748482498,0.00012562192978042458,7.888786725426678e-06
4.0,0.11907832104912891,3.900802351452921e-05,2.3024981384346376e-05,2.436293436293436,0.1137415479919448,0.00030345678589653634,1.4945586000783922e-05
8.0,0.09124615343843757,4.147114617031187e-08,5.253518073732935e-05,1.04,0.08260294949218143,4.7432571937522884e-08,8.22523345922559e-06
5.0,6.907317612278448e-05,1.4874960245230095e-18,3.8219098538899636e-05,1.0,3.8373986734880266e-05,5.445330333926962e-19,8.933513551876374e-06
2.0,9.419069471288792e-05,-3.25184177224289e-19,1.5018996552244853e-05,1.5555555555555556,0.00010010605235186155,-4.209134725940587e-19,1.1860680702029275e-05
3.0,4.1443905673670685e-05,9.40405617281607e-20,2.6016771460973262e-05,1.0,2.4866343404202412e-05,2.0584691628151016e-19,9.747002023738128e-06
1.0,1.8419513632742527e-05,2.2294295515997093e-19,1.0763862613565327e-05,2.0,2.7629270449113794e-05,1.0590737421325499e-19,1.9915607922010087e-05
9.0,0.00012433171702101205,-3.12467965106643e-20,6.262375269475231e-05,1.0,6.582267371700639e-05,1.497925710411134e-19,8.391187903968535e-06
15.0,0.00019054669275250894,1.1910170669835766e-18,9.686864600882852e-05,1.1875,0.00012080232008315926,2.3432188119786047e-19,9.12233482212407e-06
3.0,0.17030473101866223,0.02412774523621363,1.4004791430661546e-05,33.03846153846154,0.14295666918939556,0.027305281269959118,0.00017639923252410524
20.0,0.11880482285633596,6.379621586049031e-05,0.00012052429600018004,1.2083333333333333,0.10931588443610879,0.0001472650623746789,8.701164177028382e-06
3.0,0.17024620794993595,0.02409614000363356,1.874016351287467e-05,4.020491803278689,0.1402174193016164,0.0036141880709964196,2.4109408158765994e-05
4.0,5.525854089822758e-05,-3.553503703837452e-19,3.2117934999936454e-05,1.0,3.1576309084701474e-05,-4.598354149724533e-19,9.238571728824533e-06
12.0,0.11875799125037963,6.27287149680878e-05,7.371147634244135e-05,1.136094674556213,0.10815449481183725,0.00011987119197291154,8.342743703082163e-06
92.0,0.09135121543081694,4.614653548141528e-08,0.0005660708960112515,1.0059880239520957,0.08195593075924544,8.473875360764043e-09,7.78173093092621e-06
2.0,2.762927044911379e-05,-5.592250686212518e-20,1.9915607922010087e-05,1.0,1.8419513632742527e-05,-1.4518446943876638e-20,1.0763862613565327e-05
1.0,1.3814635224556895e-05,1.207709160524891e-19,1.3814444383046915e-05,1.0,1.3814635224556895e-05,7.397175734988672e-20,1.3814444383046915e-05
6.0,0.11876937932363399,3.224495485595394e-05,4.019276124226802e-05,1.3125,0.11465370878589524,0.00028099693994233424,9.833798368475304e-06
110.0,0.1706410414427972,0.027997795122647044,0.0006580511956760714,2.632135306553911,0.1403324862183789,0.0024244024236760773,1.6438881693347683e-05
25.0,0.09130631951549759,4.377379527903398e-08,0.0001539045856622853,1.08,0.08308204021930525,7.265211320677454e-08,8.153784620055567e-06
20.0,0.17026831193691536,0.024632148045785483,0.00012322077910962488,3.959839357429719,0.14022590721608214,0.003577978749561247,2.3731080479524805e-05
28.0,0.09122673785384301,4.1853456096925706e-08,0.00017392487232373644,1.0416666666666667,0.08217480461900169,2.50256762198558e-08,7.98236726972516e-06
13.0,0.00017959025791923963,-1.1653365836737043e-18,8.702840685060505e-05,1.0,9.33869341180046e-05,-4.865484314405925e-19,8.182601116311679e-06
1.0,1.3814635224556895e-05,-2.8060862054326534e-20,1.3814444383046915e-05,1.0,1.3814635224556895e-05,6.181905121162371e-20,1.3814444383046915e-05
1.0,1.3814635224556895e-05,-7.648113573197828e-20,1.3814444383046915e-05,1.0,1.3814635224556895e-05,1.4751359109626512e-19,1.3814444383046915e-05
47.0,0.09178560692757722,4.928290478081485e-08,0.0002638391256320819,1.2266666666666666,0.08275591754119192,3.6310749165373015e-08,8.409318607671594e-06
5.0,0.09137779964283523,1.488606915084035e-07,2.7772637237884067e-05,1.6705882352941177,0.08920697389318295,4.764422844635355e-07,1.0744520472286666e-05
5.0,0.09128874730651275,8.53002934206334e-08,3.403682346337684e-05,1.2857142857142858,0.0879271389365572,6.807616748524365e-07,9.793223145185324e-06
147.0,0.1707338251731533,0.02958190857868437,0.0008660076017040715,4.624697336561743,0.14060577715838735,0.004311567379318603,2.7108693298831256e-05
25.0,0.06260448014225946,1.0503428497752174e-13,0.00015398578479130758,1.0476190476190477,0.05821878123718527,7.151054810933816e-14,7.992972862586676e-06
50.0,0.1706214521479521,0.025855926644020533,0.0002852348316905742,4.842639593908629,0.14055313104304146,0.004390238416140796,2.8104126479545696e-05
27.0,0.0003729951510630362,-4.347347926975371e-18,0.00017244469639608932,1.0,0.00019001639771135806,-1.46810315953506e-18,7.939249864045337e-06
9.0,0.00012476342437177948,1.6754914842177808e-18,5.964742280136211e-05,1.1333333333333333,8.872065733104318e-05,1.2986525571510707e-18,8.887914097791999e-06
2.0,2.762927044911379e-05,2.484223891820401e-19,1.9915607922010087e-05,1.0,1.8419513632742527e-05,2.042045351492655e-19,1.0763862613565327e-05
2.0,3.453658806139224e-05,3.5031500187818e-19,1.6344798343671137e-05,1.2040816326530612,2.8444857514120432e-05,1.4020455491552658e-19,1.0595634112646304e-05
8.0,0.00010470039328085226,2.215145657234341e-18,5.4046803975518745e-05,1.3,7.354409443182289e-05,5.844315216739768e-19,1.0076323461547428e-05
44.0,0.0006078439498805034,8.857644719715641e-18,0.0002761644765584635,1.0,0.0003074153309740477,1.2267527302973714e-18,7.851943651787448e-06
56.0,0.17049879489943262,0.02585061709604316,0.00033032942701918697,6.889763779527559,0.14068639906481012,0.006213159472811155,3.938218916593186e-05
1.0,1.3814635224556895e-05,1.0873203710358236e-19,1.3814444383046915e-05,1.0,1.3814635224556895e-05,1.55914954012152e-20,1.3814444383046915e-05
15.0,0.00020721952836835343,-7.073650329244045e-19,9.923073392853138e-05,1.0,0.00010718251467328628,-3.663285997303336e-19,8.120025080014617e-06
7.0,0.11911013091413251,4.598911064294584e-05,4.3734723477947776e-05,1.3484848484848484,0.10566334637837548,7.895049277893336e-05,9.734240102269533e-06
32.0,0.1188523250245765,3.240799003203718e-05,0.0001911127437239214,1.2959183673469388,0.10397559981960681,1.8912516773582376e-05,9.190482528966465e-06
2.0,2.762927044911379e-05,-6.714032532669756e-20,1.9915607922010087e-05,1.0,1.8419513632742527e-05,-1.3983933892148064e-19,1.0763862613565327e-05
31.0,0.11899887067025366,7.093711313507244e-05,0.00018054062430067713,1.1666666666666667,0.10487752998680105,4.242351757899097e-05,8.323752457696203e-06
6.0,0.17025010823648912,0.024189028037614715,3.731407678710181e-05,6.713178294573644,0.1405031869641036,0.006071875320831662,3.8656905734702e-05
35.0,0.11891635466462559,3.3007339035006366e-05,0.00021777467727833322,1.0512820512820513,0.10515935551681316,4.643444623969965e-05,8.06329652043424e-06
2.0,2.762927044911379e-05,-4.511867968916352e-19,1.9915607922010087e-05,1.0,1.8419513632742527e-05,-2.0432245123626425e-19,1.0763862613565327e-05
2.0,2.7629270449113787e-05,-4.478144385276811e-19,1.9915607922010087e-05,1.0,1.8419513632742527e-05,-4.1158160060411906e-19,1.0763862613565327e-05
2.0,2.7629270449113794e-05,3.4881626893287096e-19,1.9915607922010087e-05,1.0,1.8419513632742527e-05,3.78526357476537e-19,1.0763862613565327e-05
2.0,0.11873901598054941,3.088336076265767e-05,1.4895199199560945e-05,1.3333333333333333,0.11539189412742211,0.00028847128360857016,1.0505166018434884e-05
5.0,0.170248808121115,0.024157985889869386,3.1133222805979736e-05,12.166666666666666,0.14107577431311868,0.011041633655938448,6.819928591840202e-05
2.0,2.7629270449113787e-05,4.521051874856926e-20,1.9915607922010087e-05,1.0,1.8419513632742527e-05,-6.55459376667325e-20,1.0763862613565327e-05
28.0,0.0914430151534641,2.636636307679267e-07,0.00016875504403201632,1.0721649484536082,0.0833461682043943,2.4777070404388114e-07,7.962776165012695e-06
77.0,0.09243790472412612,2.8434203831550635e-06,0.0004329239965441728,1.2027972027972027,0.08640688119036657,9.561285517345198e-07,8.307873568836782e-06
14.0,0.00032029166809035366,2.7711242899803746e-18,8.964563200450807e-05,1.0371517027863777,0.00025810739632996894,1.0246283434076693e-18,8.129927258936719e-06
7.0,0.17032945284105505,0.024220392190222907,3.7170514636614186e-05,12.651515151515152,0.14113424777022288,0.011044812864910186,7.010373934415296e-05
2.0,3.6839027265485054e-05,2.823121090018365e-19,1.178072320339252e-05,3.0,4.420683271858207e-05,-1.0781489684841731e-18,1.6865026152528506e-05
3.0,0.11874660536078199,3.088341149477598e-05,2.1044934741363668e-05,1.2,0.11049594847684183,0.00017330375844210603,9.279355360690124e-06
5.0,0.11910058617030037,3.8360575135397354e-05,2.6181393411696495e-05,2.0,0.11087260277241193,0.00021471394722320602,1.2015499378458647e-05
17.0,0.11886119630344849,3.4633895336258955e-05,0.00010340702442639353,1.0776699029126213,0.10465761190310831,3.798959744308681e-05,8.076342141573367e-06
8.0,0.00011051708179645516,-1.4350894644735057e-18,5.6522589155789135e-05,1.0,5.8942443624776094e-05,-1.128285391493982e-18,8.475926286454141e-06
1.0,1.3814635224556897e-05,3.018722682207898e-19,1.3814444383046913e-05,1.0,1.3814635224556897e-05,6.800155732186822e-20,1.3814444383046913e-05
8.0,0.00011051708179645516,8.405493984079165e-19,5.652258915578914e-05,1.0,5.894244362477608e-05,2.2968351087140936e-19,8.475926286454141e-06
3.0,0.07412310835639078,1.1104155596993154e-10,2.057937014279615e-05,1.6206896551724137,0.07211079726023847,9.647136029216706e-10,1.1822649105584099e-05
14.0,0.11883205278748474,0.00013571326919041763,7.892350621464277e-05,1.5136986301369864,0.11707256377645361,0.0003559041092250486,9.924969321550198e-06
7.0,0.09123196431375763,4.077389837694303e-08,4.64911117719581e-05,1.0588235294117647,0.08299596793392422,6.798111285707096e-08,8.384441301682915e-06
1.0,1.3814635224556895e-05,4.678595836589047e-20,1.3814444383046915e-05,1.0,1.3814635224556895e-05,-2.2958329599256163e-19,1.3814444383046915e-05
6.0,8.288781134734137e-05,-7.874452179837598e-19,4.4320262077862805e-05,1.0,4.521153346218621e-05,-5.012932200703066e-19,8.730141433910932e-06
8.0,0.11893475216305328,4.23418220605047e-05,5.2493598430406026e-05,1.6666666666666667,0.11557916412593991,0.00039247509140576657,1.2028588470605852e-05
16.0,0.09130220626450272,4.413128188292535e-08,0.00010187816672170681,1.015625,0.08212413613710295,2.048064157238737e-08,7.987770260497051e-06
21.0,0.07469029278816168,6.538851920708476e-10,0.00013227960729868545,1.024390243902439,0.06854978596385883,4.577342166726264e-10,7.980241688093002e-06
2.0,0.05388076241812424,1.9796832686894598e-16,1.4917275888577706e-05,1.4867256637168142,0.05403716170262519,2.6975366129552227e-15,1.1485258269189529e-05
19.0,0.0625909463946186,5.551208952430284e-13,0.00011091118237932697,1.3,0.05897315027850894,1.5357125635551862e-12,8.9838909304525e-06
13.0,0.07404998679188758,2.1969990165809858e-10,8.036686245319661e-05,1.15,0.06978003103581294,4.613399537766249e-10,8.55201731375426e-06
143.0,0.17055096791153485,0.029597563975754262,0.0008470624480761015,1.9861111111111112,0.14020552188652796,0.0019403180881698713,1.2863315221879464e-05
55.0,0.06246572977789362,1.872183365729888e-13,0.00033824665395675675,1.036697247706422,0.05813571989711603,1.4076680221599594e-13,7.941489380077607e-06
58.0,0.11930262440980367,3.96880238588367e-05,0.00034761664934223246,1.1153846153846154,0.1038490828095769,9.329843923190534e-06,8.22265128490989e-06
64.0,0.11933519301280926,6.99923411623028e-05,0.00037437411893529766,1.1377245508982037,0.10512877588547637,4.0453370411184425e-05,8.167297120923763e-06
6.0,0.00029502297678946353,-7.22674891076144e-19,3.880636709948464e-05,1.4193548387096775,0.000225747774674073,-3.6917587534447006e-19,1.0616417291711136e-05
1.0,1.3814635224556895e-05,1.6421180299874388e-20,1.3814444383046915e-05,1.0,1.3814635224556895e-05,2.4003865460705814e-19,1.3814444383046915e-05
3.0,0.17024750802559746,0.024127062845418115,1.7079948036132457e-05,30.185185185185187,0.14277268924376918,0.02655798924838748,0.00016594224091314287
14.0,0.00019340489314379654,-3.201894055850284e-18,9.312957038956827e-05,1.0,0.00010028401866715376,-5.977962604777793e-19,8.149078239723968e-06
17.0,0.1702813169636052,0.024535873893833157,0.00010257835406426705,9.454198473282442,0.14081081528127806,0.008568666112546705,5.337677872008695e-05
1.0,0.1189277731315115,3.932454914626258e-05,7.640086232394307e-06,2.0,0.14016718540277337,0.0011005477811744156,1.4006794286404424e-05
64.0,0.17042841194584604,0.026208284701724666,0.00038040228654834815,4.8396946564885495,0.140421377963098,0.004377647030131589,2.8348635314568847e-05
7.0,0.17053400818061526,0.0242529916337137,3.825955391234633e-05,45.23529411764706,0.1447670203620697,0.04075693367632417,0.0002465523714644017
11.0,0.00015196098747012585,-4.564655524105489e-19,7.482607977267873e-05,1.0,7.959861248435164e-05,-1.3463963131887037e-19,8.267932074898573e-06
32.0,0.17050922694806891,0.025066433994288168,0.00018539080551192342,5.0638297872340425,0.14051095239704575,0.004521729339117693,2.938487577904416e-05
1.0,0.11884662275882664,3.365180476637796e-05,7.073884860188916e-06,3.0,0.1400544750706584,0.0009417887775496986,1.9042603818358894e-05
4.0,5.5258540898227574e-05,-9.20450811384648e-19,3.2117934999936454e-05,1.0,3.1576309084701474e-05,-5.650430310033193e-19,9.238571728824533e-06
18.0,0.0742245353025037,2.940591643882476e-10,0.00011453321921216567,1.1282051282051282,0.0696269638267886,1.0413394309504138e-09,8.616766838875985e-06
5.0,6.907317612278448e-05,7.79641771179787e-19,3.8219098538899636e-05,1.0,3.8373986734880266e-05,4.566208937934082e-19,8.933513551876374e-06
1.0,1.3814635224556895e-05,4.7778801400919135e-20,1.3814444383046915e-05,1.0,1.3814635224556895e-05,1.2093926529697066e-19,1.3814444383046915e-05
2.0,2.762927044911379e-05,-2.055569453964052e-19,1.9915607922010087e-05,1.0,1.8419513632742527e-05,-2.493289600884407e-19,1.0763862613565327e-05
1.0,2.762927044911379e-05,9.4222111434502e-20,9.13124333978666e-06,3.0,4.420683271858207e-05,2.7353406469273837e-19,2.4512795916031516e-05
11.0,0.00013647522701679192,1.3079639727027909e-18,7.142110629873795e-05,1.3870967741935485,0.00011615313912729494,2.5420356635003464e-19,1.0265189981652396e-05
2.0,2.762927044911379e-05,3.2630794542815097e-19,1.9915607922010087e-05,1.0,1.8419513632742527e-05,5.917669676752712e-19,1.0763862613565327e-05
1.0,0.00014750960500887973,2.3155810016114593e-19,8.115007040131955e-06,2.0,0.00022126440751331963,1.4802281052855224e-18,1.5184651384321445e-05
3.0,0.09150945064754999,1.442787579478252e-07,2.13021443385614e-05,1.2307692307692308,0.0869460802555613,9.333921405495741e-07,9.774991049567407e-06
2.0,2.762927044911379e-05,3.3340583725173844e-19,1.9915607922010087e-05,1.0,1.8419513632742527e-05,2.7190100907853646e-19,1.0763862613565327e-05
129.0,0.1704883641272197,0.029192524416122734,0.0007519940636727981,4.7438825448613375,0.14046145626024722,0.004452041577540292,2.770741381430734e-05
9.0,0.00030889867582860136,2.3442117132951682e-18,5.901779291637224e-05,1.0909090909090908,0.00024382182914892405,6.744531784303737e-19,8.569908096962966e-06
10.0,0.0001450536698578474,1.9799886179983774e-18,6.562308516746068e-05,1.1785714285714286,0.00010791291164827761,9.340317521654462e-19,9.099980351873032e-06
2.0,2.762927044911379e-05,-7.767250242185782e-20,1.9915607922010087e-05,1.0,1.8419513632742527e-05,-2.0990032499405623e-20,1.0763862613565327e-05
20.0,0.09125773204635328,4.146846381983579e-08,0.00012182826763819749,1.105263157894737,0.0828833296316052,6.096454424697591e-08,8.225331984004757e-06
4.0,0.17024750802559746,0.024127023313729696,2.4941613264333942e-05,50.13333333333333,0.1450673181779977,0.045647247508575184,0.0002738285284603377
11.0,0.00035230640648395217,-1.2330920479191424e-18,6.882250300942282e-05,1.2352941176470589,0.00030732313185574954,2.2140453339147296e-20,9.121568814027467e-06
1.0,1.3814635224556893e-05,-8.952784720752183e-20,1.3814444383046916e-05,1.0,1.3814635224556893e-05,-2.2208660877105497e-20,1.3814444383046916e-05
47.0,0.11968562866915054,0.0003687493175948732,0.00026737030582806926,1.1101694915254237,0.10754141939521406,0.00012827337726976101,7.88540030343357e-06
8.0,0.17026961235019178,0.02425139284046137,4.767538627240512e-05,9.545454545454545,0.1407980526437836,0.008500518739729774,5.3860400433030114e-05
2.0,0.11929432545207436,0.00018099933940725677,1.391083996788854e-05,2.5833333333333335,0.13294214296070256,0.004006413174339926,1.714265139164992e-05
40.0,0.11899442458372927,0.00039457090870145454,0.0002194783760438596,1.3706896551724137,0.11286504263820002,0.0002851836674307016,9.130382540607051e-06
11.0,0.11902237693374626,3.245978390741992e-05,6.790877380967538e-05,1.175,0.10520107328290162,4.5943472815884654e-05,8.652395101472289e-06
7.0,9.670244657189827e-05,-1.974223733646418e-18,5.0421425616825974e-05,1.0,5.2070548154099064e-05,-6.651193938533335e-19,8.584875635364189e-06
2.0,2.7629270449113794e-05,-2.2877283048487685e-20,1.9915607922010087e-05,1.0,1.8419513632742527e-05,-1.1713793453905954e-20,1.0763862613565327e-05
8.0,0.00011051708179645516,-2.151489874443309e-18,5.652258915578914e-05,1.0,5.894244362477609e-05,-5.090521680941365e-19,8.475926286454141e-06
19.0,0.11893094531703785,3.345645596328902e-05,0.00011707351045480978,1.037037037037037,0.10396297721907259,1.8114125296259326e-05,7.910170340439852e-06
5.0,0.0004429467143966306,-3.2409782155521746e-19,3.376542748311756e-05,1.0287769784172662,0.0003616711705878208,-4.877612625758607e-20,8.342497568005666e-06
24.0,0.09164148154746692,3.0947805395120526e-07,0.00014082358652457572,1.125,0.08428961284280974,2.1272060791164956e-07,8.126351745819806e-06
2.0,0.17024490789413005,0.024065335655581385,1.252978087105085e-05,2.564755838641189,0.14006346271595654,0.002286180874748209,1.6248249528047748e-05
2.0,0.07418378312439901,3.624796845407861e-10,1.2528691716707499e-05,2.0,0.08192723967308606,5.072228682530375e-09,1.3071776382612074e-05
18.0,0.04748018065033173,-3.205464974775265e-19,0.00011125164840839712,1.0909090909090908,0.04503365380097949,2.240798956890913e-19,8.225616753871793e-06
1.0,1.3814635224556893e-05,1.5774741963925903e-20,1.3814444383046916e-05,1.0,1.3814635224556893e-05,2.2491547814498807e-19,1.3814444383046916e-05
2.0,0.17024490789413005,0.024065335655581378,1.2529780871050851e-05,31.708333333333332,0.14312814318824987,0.028850705530120965,0.00017408106804768096
2.0,2.762927044911379e-05,-3.886119850406691e-20,1.9915607922010087e-05,1.0,1.8419513632742527e-05,-2.1325343268859064e-20,1.0763862613565327e-05
1.0,1.3814635224556895e-05,-3.6740183987267664e-20,1.3814444383046915e-05,1.0,1.3814635224556895e-05,-6.478654869777683e-20,1.3814444383046915e-05
1.0,1.3814635224556895e-05,-2.359229231167992e-19,1.3814444383046915e-05,1.0,1.3814635224556895e-05,-1.4085075342387803e-19,1.3814444383046915e-05
2.0,2.7629270449113787e-05,1.4711370875839776e-19,1.9915607922010087e-05,1.0,1.8419513632742527e-05,1.675412349875022e-20,1.0763862613565327e-05
1.0,1.3814635224556895e-05,-1.8868565226992515e-19,1.3814444383046915e-05,1.0,1.3814635224556895e-05,-1.2872837961743243e-19,1.3814444383046915e-05
16.0,0.09139165952061988,4.881223617352081e-08,9.63580175300087e-05,1.2145214521452146,0.0854155175379551,2.221282379523504e-07,8.76364612713661e-06
16.0,0.11893348318730335,0.00013845628965769108,9.23874560815447e-05,1.2191235059760956,0.11134086938400023,0.00021383011818810232,8.503583423664379e-06
9.0,0.00012433171702101205,-2.4778398037077515e-18,6.262375269475231e-05,1.0,6.582267371700639e-05,-4.345037287791649e-19,8.391187903968535e-06
260.0,0.11976406888777875,7.309425054490466e-05,0.0015823681384723272,1.0170697012802277,0.1040664011436306,8.443482209547617e-06,7.781597325801411e-06
46.0,0.1192107618865968,9.958848224262856e-05,0.00025499706949738444,1.34375,0.10637369861900609,7.192957412945904e-05,8.976140309513315e-06
4.0,0.09131454712942261,3.885161147202924e-07,2.5013287299643622e-05,1.1756756756756757,0.08558145111784712,9.640761513509963e-07,8.7726842109386e-06
2.0,2.7629270449113787e-05,2.3264864994311254e-20,1.9915607922010087e-05,1.0,1.8419513632742527e-05,-1.0645845690884442e-19,1.0763862613565327e-05
1.0,1.3814635224556895e-05,1.0649655787436628e-19,1.3814444383046915e-05,1.0,1.3814635224556895e-05,1.1835627151176528e-19,1.3814444383046915e-05
7.0,0.09122076549000196,4.312089222822185e-08,4.6782090236698824e-05,1.1,0.08387163455940579,1.2114156564468927e-07,8.694472740449971e-06
6.0,8.288781134734137e-05,-1.2474412264892155e-18,4.432026207786281e-05,1.0,4.52115334621862e-05,-6.114916585219298e-20,8.730141433910932e-06
56.0,0.11910440388426181,7.261376140819945e-05,0.0003428607948091671,1.03125,0.10456218858541734,3.2696373012031426e-05,7.882501446063588e-06
16.0,0.00022103416359291032,2.152007216406103e-18,0.00010533189746749455,1.0,0.00011408214895117951,4.074534586242953e-19,8.094603565268935e-06
2.0,2.762927044911379e-05,1.6163369885791015e-19,1.9915607922010087e-05,1.0,1.8419513632742527e-05,1.715209326890674e-19,1.0763862613565327e-05
4.0,5.525854089822759e-05,2.518075027239451e-21,3.2117934999936454e-05,1.0,3.1576309084701474e-05,-7.825351992158404e-20,9.238571728824533e-06
7.0,0.00011101046162590361,3.038363953906895e-20,4.6861403631320184e-05,1.1111111111111112,9.292263036450737e-05,2.8571792303870484e-20,8.715827256557217e-06
12.0,0.1702774152470061,0.024377054987029564,7.15126133623688e-05,17.57777777777778,0.14165669107955037,0.015799692518230747,9.728339979654331e-05
2.0,2.762927044911379e-05,1.509942649204626e-20,1.9915607922010087e-05,1.0,1.8419513632742527e-05,7.528892995576614e-21,1.0763862613565327e-05
123.0,0.17054053075486142,0.028667063100050294,0.0007292557099540803,1.8558855885588559,0.14018566324538237,0.0017806157637887464,1.216048010909758e-05
2.0,2.762927044911379e-05,1.7975614798907643e-19,1.9915607922010087e-05,1.0,1.8419513632742527e-05,3.11868587907221e-20,1.0763862613565327e-05
3.0,4.1443905673670685e-05,-2.6546894366848475e-19,2.6016771460973262e-05,1.0,2.4866343404202412e-05,-4.3458475749249726e-20,9.747002023738128e-06
1.0,1.3814635224556895e-05,1.5995889239377005e-19,1.3814444383046915e-05,1.0,1.3814635224556895e-05,-1.9696961342758784e-19,1.3814444383046915e-05
7.0,9.670244657189827e-05,-1.281060392038581e-18,5.0421425616825974e-05,1.0,5.2070548154099064e-05,-2.655428219924397e-19,8.584875635364189e-06
35.0,0.0915654514531558,8.936773829011553e-08,0.00020893368361327757,1.0817120622568093,0.08225226761871607,3.108409749953911e-08,7.990384726358176e-06
13.0,0.1703047310186622,0.024440683118432626,7.337663837591269e-05,2.3295847750865053,0.1400804981484391,0.0020477951756065617,1.4441803765504003e-05
19.0,0.17031904277793067,0.02460004293343412,0.00011438307216570435,50.166666666666664,0.14511597515766333,0.04566309914001983,0.0002738605973642222
28.0,0.11910376758160514,4.040169407686956e-05,0.00015951914728118646,1.2745098039215685,0.10415844773470986,2.3071009993760864e-05,8.776423735625202e-06
10.0,0.17028001637153822,0.024314039603502417,5.975537064935962e-05,2.4670433145009416,0.14006985214294068,0.0021339787510179045,1.5499256240147565e-05
11.0,0.00015196098747012585,2.4117057089466877e-18,7.482607977267873e-05,1.0,7.959861248435164e-05,5.398247034695161e-19,8.267932074898573e-06
1.0,0.11880292355938533,3.177762271265944e-05,7.214536398371719e-06,4.0,0.1399937923175124,0.0008893373967833389,2.5591552418984847e-05
1.0,1.3814635224556895e-05,2.9988236581044215e-19,1.3814444383046915e-05,1.0,1.3814635224556895e-05,-3.594926224888418e-20,1.3814444383046915e-05
1.0,1.3814635224556895e-05,1.8382066734498395e-21,1.3814444383046915e-05,1.0,1.3814635224556895e-05,7.741735242982466e-20,1.3814444383046915e-05
